Area_ID,Area
5098,Radiation effects
5099,Radiation efficiency
5100,Radiation hardening
5101,Radiation mode
5102,Radiation protection
5103,Radiation testing
5104,Radiation tests
5105,Radiation-induced
5106,Radiative Cooling
5107,Radiative heat fluxes
5108,Radiative heat loss
5109,Radiative heat transfer
5110,Radiative heat transfer equation
5111,Radiative heat transfer modeling
5112,Radiative properties
5113,Radiative transfer
5114,Radiative transfer equations
5115,Radiators
5116,Radical polymers
5117,Radio astronomy
5118,Radio communication
5119,Radio frequencies
5120,Radio frequency cavity
5121,Radio frequency circuitries
5122,Radio frequency devices
5123,Radio telescopes
5124,Radio transmission
5125,Radio waves
5126,Radioactive materials
5127,Radiography
5128,Radiometers
5129,Raft
5130,Rail guns
5131,Rail surfaces
5132,Railroad transportation
5133,Raman active modes
5134,Raman measurements
5135,Raman spectroscopy
5136,Random access memory
5137,Random communication delay
5138,Random errors
5139,Random forest algorithm
5140,Random forests
5141,Random resistor networks
5142,Random sample consensus
5143,Random set
5144,Random walkers
5145,"Range of Motion, Articular"
5146,Range of motions
5147,Range rate
5148,Rank aggregation
5149,Rankine cycle
5150,Rapid feedback
5151,RapidScat
5152,Rating
5153,Rational functions
5154,Rats
5155,"Rats, Sprague-Dawley"
5156,Ray casting
5157,Ray tracing
5158,Ray-tracing technique
5159,Rayon
5160,Re-planning
5161,Reaction conditions
5162,Reaction forces
5163,Reaction kinetics
5164,Reaction rates
5165,Reaction temperature
5166,Reactive property
5167,Reading
5168,Real environments
5169,Real systems
5170,Real time
5171,Real time control
5172,Real time monitoring
5173,Real time performance
5174,Real time systems
5175,Real-time application
5176,Real-time collaboration
5177,Real-time digital signal processing
5178,Real-time operation
5179,Real-time optimization
5180,Real-world
5181,Real-world networks
5182,Realistic communication
5183,Realistic simulation
5184,Rearfoot
5185,Reasoning
5186,Receding horizon control
5187,Receding horizon controllers
5188,Receivers (containers)
5189,Receiving antennas
5190,Recession
5191,Reciprocal lattice vectors
5192,Reciprocity principle
5193,Recognition
5194,Recognition accuracy
5195,Recombinant Proteins
5196,Recombinant proteins
5197,Recommender
5198,Recommender systems
5199,Recompilation
5200,Reconfigurability
5201,Reconfigurable
5202,Reconfigurable devices
5203,Reconfigure
5204,Reconstruction (structural)
5205,Reconstruction method
5206,Recovery
5207,Recrystallization (metallurgy)
5208,Recrystallization and grain boundaries
5209,Recrystallized grain sizes
5210,Rectangular area
5211,Rectangular beams
5212,Rectangular cavity
5213,Rectangular channel
5214,Rectangular cross-section beams
5215,Rectangular prisms
5216,Rectangular samples
5217,Recurrent neural networks
5218,Recycling
5219,Red-shifted
5220,Redesign
5221,Reduce costs
5222,Reduced beam section
5223,Reduced model
5224,Reduced order models
5225,Reduced order systems
5226,Reduced reference
5227,Reducing costs
5228,Reducing noise
5229,Redundancy
5230,Reference frame
5231,Reference parameters
5232,Reference-free
5233,Referential integrity
5234,Refined model
5235,Refinement algorithms
5236,Refinement operations
5237,Reflection
5238,Reflection of light
5239,Reflective coatings
5240,Reflector geometry
5241,Refraction
5242,Refractive index
5243,Refractory temperature
5244,Refrigerant loop
5245,Regenerative medicine
5246,Registered images
5247,Regression analysis
5248,Regular grids
5249,Rehabilitation cost
5250,Reinforced concrete
5251,Reinforced plastics
5252,Reinforced polymers
5253,Reinforcement
5254,Reinforcement materials
5255,Reinforcing elements
5256,Reissner-Mindlin
5257,Relational contracting
5258,Relative concentration
5259,Relative contribution
5260,Relative location
5261,Relative motion
5262,Relative navigation
5263,Relative orientation
5264,Relative rigidity
5265,Relative rotation
5266,Relay control systems
5267,Relay feedback test
5268,Relay test
5269,Reliability
5270,Reliability impacts
5271,Reliability improvement
5272,Reliability requirements
5273,Reliable communication
5274,Reliable estimates
5275,Religious buildings
5276,Remote areas
5277,Remote collaboration
5278,Remote control
5279,Remote measurement
5280,Remote sensing
5281,Remote sensors
5282,Remotely operated vehicles
5283,Removal of sulfur
5284,Rendering (computer graphics)
5285,Renewable energies
5286,Repair
5287,Repeated games
5288,Repeated impact
5289,Repeats and replicates
5290,Replacement projects
5291,Representative volume element (RVE)
5292,Reproducibility of Results
5293,Requirements
5294,Research and development
5295,Research database
5296,Research efforts
5297,Research laboratories
5298,Research papers
5299,Research prototype
5300,Research reactors
5301,Research results
5302,Reservoir capacity
5303,Reservoir management
5304,Reservoir sediments
5305,Reservoirs (water)
5306,Residential building
5307,Residual burgers vectors
5308,Residual strains
5309,Residual stresses
5310,Residue management
5311,Resilience
5312,Resin flows
5313,Resin infusion
5314,Resin transfer molding
5315,Resins
5316,Resistance Training
5317,Resistance genes
5318,Resolution measurements
5319,Resolution requirements
5320,Resonance frequencies
5321,Resonance frequency shift
5322,Resonator coupling
5323,Resonators
5324,Resource allocation
5325,Resource consumption
5326,Resource utilizations
5327,Resource-poor
5328,Respiration Disorders
5329,Response parameters
5330,Restoration
5331,Resulting materials
5332,Retained austenite
5333,Retaining walls
5334,Retrievability
5335,Retrofitting
5336,Reverberation
5337,Reverberation chambers
5338,Review
5339,Review of advancements
5340,Review of technologies
5341,Reynolds equation
5342,Reynolds number
5343,Rhenium alloys
5344,Rib patterned
5345,Rib waveguides
5346,Ribs
5347,Rigid links
5348,Rigid motions
5349,Rigid panels
5350,Rigid structures
5351,Rigid substrates
5352,Rigidity
5353,Risetimes
5354,Risk analysis
5355,Risk assessment
5356,Risk communication
5357,Risk management
5358,Risk perception
5359,River embankments
5360,Rivers
5361,Riveting
5362,Road network
5363,Roadmap
5364,Roads and bridges
5365,Roads and highways
5366,Roads and streets
5367,Roadside cameras
5368,Robot applications
5369,Robot control systems
5370,Robot navigation
5371,Robot path-planning
5372,Robot programming
5373,Robot swarms
5374,Robotic Surgical Procedures
5375,Robotic arms
5376,Robotic manipulation
5377,Robotic manipulators
5378,Robotic surgery
5379,Robotic swarms
5380,Robotics
5381,Robotics applications
5382,Robots
5383,Robust designs
5384,Robust signal processing
5385,Rocket nozzles
5386,Rockets
5387,Rollers (machine components)
5388,Rolling contacts
5389,Rolling joints
5390,Romantic relationship
5391,Root mean square errors
5392,Root mean squared errors
5393,Rosenthal equation
5394,Rotary friction welding
5395,Rotary kilns
5396,Rotary wing aircrafts
5397,Rotating cavitations
5398,Rotational spring
5399,Rotational stiffness
5400,Rotational velocity
5401,Rotor and stators
5402,Rotor diameter
5403,Rotordynamic forces
5404,Route planning
5405,Routing
5406,Rugged terrain
5407,Ruled surfaces
5408,Run-up measurements
5409,Running
5410,Runtimes
5411,Rural areas
5412,SAR ADC
5413,SCADA measurements
5414,SERDES
5415,SEU mitigation
5416,SIMPLE method
5417,SLAM
5418,SOQPSK
5419,SPACE system
5420,SQL database
5421,"STEM (science, technology, engineering and mathematics)"
5422,STEM careers
5423,Sacrificial etching
5424,Safe operation
5425,Safety
5426,Safety and efficiencies
5427,Safety and securities
5428,Safety assessments
5429,Safety concerns
5430,Safety devices
5431,Safety engineering
5432,Safety features
5433,Safety impact
5434,Safety improvement
5435,Safety measures
5436,Safety modeling
5437,Sailing vessels
5438,Sales
5439,Sales and distribution
5440,Sample preparation
5441,Sample rate
5442,Sample return
5443,Sampled data
5444,Sampling
5445,Sampling survey
5446,Sand
5447,Sandy gravel
5448,Satellite communication systems
5449,Satellites
5450,Saturation (materials composition)
5451,Saturation levels
5452,Saturation limits
5453,Saturation parameters
5454,Scaffolds
5455,Scaffolds (biology)
5456,Scales (weighing instruments)
5457,Scanning
5458,Scanning electron microscopy
5459,Scanning multichannel microwave radiometer
5460,Scattering parameters
5461,Scattering phase function
5462,Scatterometer Image Reconstruction algorithms
5463,Scatterometer data
5464,Scatterometer image reconstruction
5465,Scatterometers
5466,Schedule performance
5467,Schlieren visualization
5468,School buildings
5469,Schottky junctions
5470,"Science , technology , engineering , and maths"
5471,Science applications
5472,Scientific journals
5473,Scientific papers
5474,Scope definition
5475,Scrubbers
5476,Scrubbing
5477,Sea ice
5478,Sea ice extent
5479,Sea measurements
5480,Seals
5481,Search area
5482,Search engines
5483,Search parameters
5484,Search performance
5485,Search process
5486,Seasons
5487,Second phase
5488,Secondary batteries
5489,Secret key generations
5490,Secure messages
5491,Secure sockets
5492,Secure software development
5493,Security
5494,Security and privacy
5495,Security and reliabilities
5496,Security constraint
5497,Security design
5498,Security features
5499,Security gap
5500,Security measure
5501,Security of data
5502,Security situation
5503,Security systems
5504,Sediment management
5505,Sediment management plans
5506,Sediment transport
5507,Sedimentation
5508,Sediments
5509,Seebeck effect
5510,Seismic Performance
5511,Seismic behavior
5512,Seismic design
5513,Seismic hazard maps
5514,Seismic loadings
5515,Seismic response
5516,Seismic risk
5517,Seismic vulnerability
5518,Seismology
5519,Selective excitations
5520,Selective hardening
5521,Selective laser melting
5522,Self actuation
5523,Self assessment
5524,Self cultivations
5525,Self efficacy
5526,Self-deployable
5527,Self-deployment
5528,Self-interferences
5529,Self-intersections
5530,Self-piercing riveting
5531,Self-powered systems
5532,Self-sensing
5533,Semantic descriptions
5534,Semantics
5535,Semi structured interviews
5536,Semi-definite programming
5537,Semi-empirical methods
5538,Semi-empirical modeling
5539,Semi-structured
5540,Semiconducting tellurium
5541,Semiconductor device manufacture
5542,Semiconductor industry
5543,Semiconductor interfaces
5544,Semiconductor junctions
5545,Semiconductor materials
5546,Semiconductor quantum dots
5547,Semiconductor technology
5548,Sense and avoid
5549,Sense and avoid systems
5550,Sensitive datas
5551,Sensitivity
5552,Sensitivity analysis
5553,Sensitivity and Specificity
5554,Sensitivity and specificity
5555,Sensitivity improvements
5556,Sensor installation
5557,Sensor model
5558,Sensor molecules
5559,Sensor networks
5560,Sensor systems
5561,Sensors
5562,Sentiment analysis
5563,Separate interfaces
5564,Separation
5565,Separation assurances
5566,Separation distances
5567,Sequence motifs
5568,Serial parallels
5569,Serious games
5570,Serpentine
5571,Service conditions
5572,Service learning
5573,Service learning project
5574,Service provider
5575,Settlement measurement
5576,Severe weather
5577,Severity index
5578,Shaft sinking
5579,Shallow water equations
5580,Shallow water flow
5581,Shape
5582,Shape optimization
5583,Shape transformation
5584,Sharing information
5585,Shear and membrane locking
5586,Shear deformation
5587,Shear flow
5588,Shear layer
5589,Shear strength predictions
5590,Shear walls
5591,Shear wave velocity
5592,Shear waves
5593,Sheet metal
5594,Sheet thickness
5595,Sheet-metal panels
5596,Shells (structures)
5597,Shewhart control charts
5598,Shift technique
5599,Ship propellers
5600,Shock associated noise
5601,Shock formation
5602,Shock tubes
5603,Shock waves
5604,Shore protection
5605,Short term
5606,Shoulder
5607,Shrinkage
5608,Shrinkage characteristic
5609,SiO2
5610,Side branches
5611,Side effect
5612,Side-payments
5613,"Signal Processing, Computer-Assisted"
5614,Signal conditioning circuits
5615,Signal density
5616,Signal drift
5617,Signal encoding
5618,Signal models
5619,Signal processing
5620,Signal receivers
5621,Signal systems
5622,Signal to noise ratio
5623,Signalized intersection
5624,Signaltonoise ratio (SNR)
5625,Silent data corruption (SDC)
5626,Silent data corruptions
5627,Silica
5628,Silica thin films
5629,Silicate minerals
5630,Silicon
5631,Silicon batteries
5632,Silicon photonics
5633,Silicon substrates
5634,Silicon wafers
5635,Silicone hydrogels
5636,Silicones
5637,Silk
5638,Silver alloys
5639,Similar models
5640,Similarity solution
5641,Simple matching network
5642,Simple modeling
5643,Simple structures
5644,Simplex search algorithms
5645,Simplified evaluations
5646,Simplifying assumptions
5647,Simulated environment
5648,Simulated evolutions
5649,Simulated flight
5650,Simulated performance
5651,Simulation
5652,Simulation comparison
5653,Simulation environment
5654,Simulation software
5655,Simulation studies
5656,Simulations
5657,Simultaneous control
5658,Simultaneous identification
5659,Single configuration
5660,Single crystals
5661,Single degree of freedoms
5662,Single event
5663,Single event characterization
5664,Single event effects
5665,Single event latch-up
5666,Single event upsets
5667,"Single input , single outputs"
5668,Single input and single outputs
5669,Single lap shears
5670,Single mode waveguides
5671,Single nucleotides
5672,Single oxides
5673,Single particle
5674,Single particle detection
