Source title,Year,Type,Edition,Authors_list,TitleID,Title,Decision,Approval,Reviewer,Review_Text,Who_Assign
IEEE Transactions on Antennas and Propagation,2018,Journal,,"['Lee D.S.', ' King M.', ' Evans W.', ' Cannon M.', ' Perez-Celis A.', ' Anderson J.', ' Wirthlin M.', ' Rice W.']",405,Single-Event Characterization of 16 nm FinFET Xilinx UltraScale+ Devices with Heavy Ion and Neutron Irradiation,1,Yes, Warnick K.F.,Fantastic,Editor 1
IEEE Transactions on Antennas and Propagation,2018,Journal,,"['Lee D.S.', ' King M.', ' Evans W.', ' Cannon M.', ' Perez-Celis A.', ' Anderson J.', ' Wirthlin M.', ' Rice W.']",405,Single-Event Characterization of 16 nm FinFET Xilinx UltraScale+ Devices with Heavy Ion and Neutron Irradiation,1,Yes, Salmon J.L.,Great,Editor 2
Proceedings of the International Telemetering Conference,2018,Conference,2.0,"['Svenda V.G.', ' Stankovic A.M.', ' Saric A.T.', ' Transtrum M.K.']",406,Influence of Communication Irregularities and Co-simulation on Hybrid Power System State Estimation,1,Yes, Warnick K.F.,Innovative Idea,Chair 10
Proceedings of the International Telemetering Conference,2018,Conference,2.0,"['Svenda V.G.', ' Stankovic A.M.', ' Saric A.T.', ' Transtrum M.K.']",406,Influence of Communication Irregularities and Co-simulation on Hybrid Power System State Estimation,0,Yes, Ning A.,Old Idea,Chair 10
Proceedings of the International Telemetering Conference,2018,Conference,2.0,"['Svenda V.G.', ' Stankovic A.M.', ' Saric A.T.', ' Transtrum M.K.']",406,Influence of Communication Irregularities and Co-simulation on Hybrid Power System State Estimation,1,Yes, Howell L.L.,Sound Work,Chair 9
Optics InfoBase Conference Papers,2018,Conference,2.0,"['Meena G.G.', ' Jain A.', ' Parks J.W.', ' Stambaugh A.', ' Patterson J.L.', ' Hawkins A.R.', ' Schmidt H.']",407,Integration of sample preparation and analysis into an optofluidic chip for multi-target disease detection,1,Yes, Ning A.,Innovative Idea,Chair 3
Optics InfoBase Conference Papers,2018,Conference,2.0,"['Meena G.G.', ' Jain A.', ' Parks J.W.', ' Stambaugh A.', ' Patterson J.L.', ' Hawkins A.R.', ' Schmidt H.']",407,Integration of sample preparation and analysis into an optofluidic chip for multi-target disease detection,1,Yes, Salmon J.L.,Innovative Idea,Chair 4
Optics InfoBase Conference Papers,2018,Conference,2.0,"['Meena G.G.', ' Jain A.', ' Parks J.W.', ' Stambaugh A.', ' Patterson J.L.', ' Hawkins A.R.', ' Schmidt H.']",407,Integration of sample preparation and analysis into an optofluidic chip for multi-target disease detection,1,Yes, Rice M.,Awesome,Chair 3
Proceedings of the ASME Design Engineering Technical Conference,2018,Conference,2.0,"['Kim K.M.', ' Saito M.', ' Schultz G.G.', ' Eggett D.L.']",408,Evaluating Safety Impacts of Access Management Alternatives with the Surrogate Safety Assessment Model,0,No, Schmidt H.,Need Improvement,Chair 1
Proceedings of the ASME Design Engineering Technical Conference,2018,Conference,2.0,"['Kim K.M.', ' Saito M.', ' Schultz G.G.', ' Eggett D.L.']",408,Evaluating Safety Impacts of Access Management Alternatives with the Surrogate Safety Assessment Model,0,No, Fletcher T.H.,Need Major Revision,Chair 2
Proceedings of the ASME Design Engineering Technical Conference,2018,Conference,2.0,"['Kim K.M.', ' Saito M.', ' Schultz G.G.', ' Eggett D.L.']",408,Evaluating Safety Impacts of Access Management Alternatives with the Surrogate Safety Assessment Model,0,No, Warnick K.F.,Need Improvement,Chair 1
Proceedings of SPIE - The International Society for Optical Engineering,2018,Conference,2.0,"['DeFigueiredo B.P.', ' Zimmerman T.K.', ' Russell B.D.', ' Howell L.L.']",409,Regional Stiffness Reduction Using Lamina Emergent Torsional Joints for Flexible Printed Circuit Board Design,0,No, Hawkins A.R.,Need Improvement,Chair 5
Proceedings of SPIE - The International Society for Optical Engineering,2018,Conference,2.0,"['DeFigueiredo B.P.', ' Zimmerman T.K.', ' Russell B.D.', ' Howell L.L.']",409,Regional Stiffness Reduction Using Lamina Emergent Torsional Joints for Flexible Printed Circuit Board Design,0,No, Warnick K.F.,Need Improvement,Chair 6
Proceedings of SPIE - The International Society for Optical Engineering,2018,Conference,2.0,"['DeFigueiredo B.P.', ' Zimmerman T.K.', ' Russell B.D.', ' Howell L.L.']",409,Regional Stiffness Reduction Using Lamina Emergent Torsional Joints for Flexible Printed Circuit Board Design,0,No, Schmidt H.,Need Improvement,Chair 5
Proceedings of SPIE - The International Society for Optical Engineering,2018,Conference,2.0,"['Searle M.', ' Emerson P.', ' Crockett J.', ' Maynes D.']",410,Influence of microstructure geometry on pool boiling at superhydrophobic surfaces,1,Yes, Hawkins A.R.,Sound Work,Chair 5
Proceedings of SPIE - The International Society for Optical Engineering,2018,Conference,2.0,"['Searle M.', ' Emerson P.', ' Crockett J.', ' Maynes D.']",410,Influence of microstructure geometry on pool boiling at superhydrophobic surfaces,1,Yes, Ning A.,Great,Chair 5
Proceedings of SPIE - The International Society for Optical Engineering,2018,Conference,2.0,"['Searle M.', ' Emerson P.', ' Crockett J.', ' Maynes D.']",410,Influence of microstructure geometry on pool boiling at superhydrophobic surfaces,1,Yes, Magleby S.P.,Awesome,Chair 5
Geotechnical Special Publication,2018,Journal,,"['Duffy C.', ' Prugue C.', ' Glew R.', ' Smith T.', ' Howell C.', ' Choi G.', ' Cook A.D.']",411,Feasibility of induced pluripotent stem cell therapies for treatment of type 1 diabetes,1,Yes, Warnick K.F.,Nice Findings,Editor 8
Geotechnical Special Publication,2018,Journal,,"['Duffy C.', ' Prugue C.', ' Glew R.', ' Smith T.', ' Howell C.', ' Choi G.', ' Cook A.D.']",411,Feasibility of induced pluripotent stem cell therapies for treatment of type 1 diabetes,1,Yes, Ning A.,Great,Editor 7
Geotechnical Special Publication,2018,Journal,,"['Duffy C.', ' Prugue C.', ' Glew R.', ' Smith T.', ' Howell C.', ' Choi G.', ' Cook A.D.']",411,Feasibility of induced pluripotent stem cell therapies for treatment of type 1 diabetes,1,Yes, Salmon J.L.,Excellent,Editor 7
IEEE Transactions on Nuclear Science,2018,Journal,,"['Butler J.', ' Bowen L.', ' Wilcox E.', ' Shrager A.', ' Frecker M.I.', ' von Lockette P.', ' Simpson T.W.', ' Lang R.J.', ' Howell L.L.', ' Magleby S.P.']",412,A model for multi-input mechanical advantage in origami-based mechanisms,0,No, Warnick K.F.,Not Rigorous Experiment,Editor 3
IEEE Transactions on Nuclear Science,2018,Journal,,"['Butler J.', ' Bowen L.', ' Wilcox E.', ' Shrager A.', ' Frecker M.I.', ' von Lockette P.', ' Simpson T.W.', ' Lang R.J.', ' Howell L.L.', ' Magleby S.P.']",412,A model for multi-input mechanical advantage in origami-based mechanisms,1,No, Hawkins A.R.,Great,Editor 3
IEEE Transactions on Nuclear Science,2018,Journal,,"['Butler J.', ' Bowen L.', ' Wilcox E.', ' Shrager A.', ' Frecker M.I.', ' von Lockette P.', ' Simpson T.W.', ' Lang R.J.', ' Howell L.L.', ' Magleby S.P.']",412,A model for multi-input mechanical advantage in origami-based mechanisms,0,No, Salmon J.L.,Need Improvement,Editor 4
International Journal of Heat and Mass Transfer,2018,Journal,,"['Chen G.-M.', ' Howell L.L.']",413,Symmetric Equations for Evaluating Maximum Torsion Stress of Rectangular Beams in Compliant Mechanisms,1,Yes, Hawkins A.R.,Innovative Idea,Editor 5
International Journal of Heat and Mass Transfer,2018,Journal,,"['Chen G.-M.', ' Howell L.L.']",413,Symmetric Equations for Evaluating Maximum Torsion Stress of Rectangular Beams in Compliant Mechanisms,1,Yes, Schmidt H.,Fantastic,Editor 6
International Journal of Heat and Mass Transfer,2018,Journal,,"['Chen G.-M.', ' Howell L.L.']",413,Symmetric Equations for Evaluating Maximum Torsion Stress of Rectangular Beams in Compliant Mechanisms,0,Yes, Magleby S.P.,Need Major Revision,Editor 6
Proceedings of SPIE - The International Society for Optical Engineering,2018,Conference,2.0,"['Rice M.', ' Temple K.', ' Chalfant T.', ' Ernst D.', ' Kahn C.']",414,Spectrum allocations: The aeronautical telemetry story in the USA,1,Yes, Hawkins A.R.,Nice Findings,Chair 6
Proceedings of SPIE - The International Society for Optical Engineering,2018,Conference,2.0,"['Rice M.', ' Temple K.', ' Chalfant T.', ' Ernst D.', ' Kahn C.']",414,Spectrum allocations: The aeronautical telemetry story in the USA,0,Yes, Warnick K.F.,Not Rigorous Experiment,Chair 5
Proceedings of SPIE - The International Society for Optical Engineering,2018,Conference,2.0,"['Rice M.', ' Temple K.', ' Chalfant T.', ' Ernst D.', ' Kahn C.']",414,Spectrum allocations: The aeronautical telemetry story in the USA,1,Yes, Salmon J.L.,Nice Findings,Chair 5
Proceedings of the International Telemetering Conference,2018,Conference,2.0,"['McGhin R.F.', ' III', ' Hotchkiss R.H.', ' Kern E.']",415,Submerged hydraulic jump remediation at low-head dams: Partial width deflector design,1,Yes, Warnick K.F.,Innovative Idea,Chair 9
Proceedings of the International Telemetering Conference,2018,Conference,2.0,"['McGhin R.F.', ' III', ' Hotchkiss R.H.', ' Kern E.']",415,Submerged hydraulic jump remediation at low-head dams: Partial width deflector design,0,Yes, Schmidt H.,Old Idea,Chair 10
Proceedings of the International Telemetering Conference,2018,Conference,2.0,"['McGhin R.F.', ' III', ' Hotchkiss R.H.', ' Kern E.']",415,Submerged hydraulic jump remediation at low-head dams: Partial width deflector design,1,Yes, Hawkins A.R.,Nice Findings,Chair 9
Geotechnical Special Publication,2018,Journal,,"['Jensen J.L.', ' Holt E.A.', ' Sowards J.B.', ' Heath Ogden T.', ' West R.E.']",416,Investigating Strategies for Pre-Class Content Learning in a Flipped Classroom,1,Yes, Rice M.,Great,Editor 8
Geotechnical Special Publication,2018,Journal,,"['Jensen J.L.', ' Holt E.A.', ' Sowards J.B.', ' Heath Ogden T.', ' West R.E.']",416,Investigating Strategies for Pre-Class Content Learning in a Flipped Classroom,1,Yes, Magleby S.P.,Nice Findings,Editor 8
Geotechnical Special Publication,2018,Journal,,"['Jensen J.L.', ' Holt E.A.', ' Sowards J.B.', ' Heath Ogden T.', ' West R.E.']",416,Investigating Strategies for Pre-Class Content Learning in a Flipped Classroom,1,Yes, Hawkins A.R.,Nice Findings,Editor 8
Proceedings of the ASME Design Engineering Technical Conference,2018,Conference,2.0,"['Cox J.J.', ' Homer E.R.', ' Tikare V.', ' Kurata M.']",417,Simulated Microstructural and Compositional Evolution of U-Pu-Zr Alloys Using the Potts-Phase Field Modeling Technique,1,Yes, Magleby S.P.,Innovative Idea,Chair 2
Proceedings of the ASME Design Engineering Technical Conference,2018,Conference,2.0,"['Cox J.J.', ' Homer E.R.', ' Tikare V.', ' Kurata M.']",417,Simulated Microstructural and Compositional Evolution of U-Pu-Zr Alloys Using the Potts-Phase Field Modeling Technique,1,Yes, Fletcher T.H.,Nice Findings,Chair 1
Proceedings of the ASME Design Engineering Technical Conference,2018,Conference,2.0,"['Cox J.J.', ' Homer E.R.', ' Tikare V.', ' Kurata M.']",417,Simulated Microstructural and Compositional Evolution of U-Pu-Zr Alloys Using the Potts-Phase Field Modeling Technique,1,Yes, Hawkins A.R.,Sound Work,Chair 1
Proceedings of SPIE - The International Society for Optical Engineering,2018,Conference,2.0,"['Whitehead J.P.', ' Haut T.', ' Wingate B.A.']",418,"The effect of two distinct fast time scales in the rotating, stratified Boussinesq equations: variations from quasi-geostrophy",1,Yes, Warnick K.F.,Innovative Idea,Chair 5
Proceedings of SPIE - The International Society for Optical Engineering,2018,Conference,2.0,"['Whitehead J.P.', ' Haut T.', ' Wingate B.A.']",418,"The effect of two distinct fast time scales in the rotating, stratified Boussinesq equations: variations from quasi-geostrophy",1,Yes, Rice M.,Fantastic,Chair 5
Proceedings of SPIE - The International Society for Optical Engineering,2018,Conference,2.0,"['Whitehead J.P.', ' Haut T.', ' Wingate B.A.']",418,"The effect of two distinct fast time scales in the rotating, stratified Boussinesq equations: variations from quasi-geostrophy",1,Yes, Magleby S.P.,Great,Chair 6
Proceedings of the ASME Design Engineering Technical Conference,2018,Conference,2.0,"['Huang X.', ' Fan M.', ' Wang X.', ' Wang Y.', ' Argyle M.D.', ' Zhu Y.']",419,A cost-effective approach to realization of the efficient methane chemical-looping combustion by using coal fly ash as a support for oxygen carrier,1,Yes, Schmidt H.,Innovative Idea,Chair 1
Proceedings of the ASME Design Engineering Technical Conference,2018,Conference,2.0,"['Huang X.', ' Fan M.', ' Wang X.', ' Wang Y.', ' Argyle M.D.', ' Zhu Y.']",419,A cost-effective approach to realization of the efficient methane chemical-looping combustion by using coal fly ash as a support for oxygen carrier,1,Yes, Fletcher T.H.,Great,Chair 2
Proceedings of the ASME Design Engineering Technical Conference,2018,Conference,2.0,"['Huang X.', ' Fan M.', ' Wang X.', ' Wang Y.', ' Argyle M.D.', ' Zhu Y.']",419,A cost-effective approach to realization of the efficient methane chemical-looping combustion by using coal fly ash as a support for oxygen carrier,1,Yes, Magleby S.P.,Innovative Idea,Chair 2
Proceedings of the International Telemetering Conference,2018,Conference,2.0,"['Feeman S.M.', ' Wright L.B.', ' Salmon J.L.']",420,Exploration and evaluation of CAD modeling in virtual reality,0,Yes, Rice M.,Need Improvement,Chair 9
Proceedings of the International Telemetering Conference,2018,Conference,2.0,"['Feeman S.M.', ' Wright L.B.', ' Salmon J.L.']",420,Exploration and evaluation of CAD modeling in virtual reality,1,Yes, Ning A.,Nice Findings,Chair 9
Proceedings of the International Telemetering Conference,2018,Conference,2.0,"['Feeman S.M.', ' Wright L.B.', ' Salmon J.L.']",420,Exploration and evaluation of CAD modeling in virtual reality,1,Yes, Fletcher T.H.,Fantastic,Chair 9
"ASEE Annual Conference and Exposition, Conference Proceedings",2018,Conference,2.0,"['Tobiasson J.R.', ' Egbert S.C.', ' Adams B.R.', ' Tree D.R.']",421,An optical method for the measurement of combustion gas temperature in particle laden flows,1,Yes, Salmon J.L.,Great,Chair 7
"ASEE Annual Conference and Exposition, Conference Proceedings",2018,Conference,2.0,"['Tobiasson J.R.', ' Egbert S.C.', ' Adams B.R.', ' Tree D.R.']",421,An optical method for the measurement of combustion gas temperature in particle laden flows,1,Yes, Hawkins A.R.,Awesome,Chair 7
"ASEE Annual Conference and Exposition, Conference Proceedings",2018,Conference,2.0,"['Tobiasson J.R.', ' Egbert S.C.', ' Adams B.R.', ' Tree D.R.']",421,An optical method for the measurement of combustion gas temperature in particle laden flows,1,Yes, Warnick K.F.,Innovative Idea,Chair 8
IEEE Transactions on Nuclear Science,2018,Journal,,"['Clavijo C.E.', ' Stevens K.', ' Crockett J.', ' Maynes D.']",422,Thermally induced atomization during droplet impingement on superheated hydrophobic and superhydrophobic surfaces,1,Yes, Fletcher T.H.,Great,Editor 3
IEEE Transactions on Nuclear Science,2018,Journal,,"['Clavijo C.E.', ' Stevens K.', ' Crockett J.', ' Maynes D.']",422,Thermally induced atomization during droplet impingement on superheated hydrophobic and superhydrophobic surfaces,1,Yes, Salmon J.L.,Great,Editor 3
IEEE Transactions on Nuclear Science,2018,Journal,,"['Clavijo C.E.', ' Stevens K.', ' Crockett J.', ' Maynes D.']",422,Thermally induced atomization during droplet impingement on superheated hydrophobic and superhydrophobic surfaces,0,Yes, Rice M.,Need Improvement,Editor 3
Proceedings of the International Telemetering Conference,2018,Conference,2.0,"['Chahal J.S.', ' Ghorpade S.R.']",423,Carlitz–Wan conjecture for permutation polynomials and Weill bound for curves over finite fields,1,Yes, Hawkins A.R.,Great,Chair 9
Proceedings of the International Telemetering Conference,2018,Conference,2.0,"['Chahal J.S.', ' Ghorpade S.R.']",423,Carlitz–Wan conjecture for permutation polynomials and Weill bound for curves over finite fields,1,Yes, Howell L.L.,Fantastic,Chair 10
Proceedings of the International Telemetering Conference,2018,Conference,2.0,"['Chahal J.S.', ' Ghorpade S.R.']",423,Carlitz–Wan conjecture for permutation polynomials and Weill bound for curves over finite fields,1,Yes, Salmon J.L.,Awesome,Chair 9
Proceedings of SPIE - The International Society for Optical Engineering,2018,Conference,2.0,"['Hammond A.M.', ' Frank I.W.', ' Camacho R.M.']",424,Error correction in structured optical receivers,0,No, Schmidt H.,Not Rigorous Experiment,Chair 5
Proceedings of SPIE - The International Society for Optical Engineering,2018,Conference,2.0,"['Hammond A.M.', ' Frank I.W.', ' Camacho R.M.']",424,Error correction in structured optical receivers,0,No, Ning A.,Need Improvement,Chair 5
Proceedings of SPIE - The International Society for Optical Engineering,2018,Conference,2.0,"['Hammond A.M.', ' Frank I.W.', ' Camacho R.M.']",424,Error correction in structured optical receivers,0,No, Magleby S.P.,Need Improvement,Chair 6
Optics InfoBase Conference Papers,2018,Conference,2.0,"['Desrochers C.', ' Prinz G.S.', ' Richards P.W.']",425,Column axial load effects on the performance of skewed SMF RBS connections,1,Yes, Fletcher T.H.,Sound Work,Chair 3
Optics InfoBase Conference Papers,2018,Conference,2.0,"['Desrochers C.', ' Prinz G.S.', ' Richards P.W.']",425,Column axial load effects on the performance of skewed SMF RBS connections,1,Yes, Magleby S.P.,Fantastic,Chair 3
